 61 6051.677340 3.021E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.925930 2.141E-24 0.000E+00.04750.065  950.15390.63-.012100                   0 0 0 0 1A1                  13A1  1     335332584848 7 1 7     0.0    0.0
 61 6051.981710 2.709E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6052.005900 3.508E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6052.053920 1.653E-24 1.764E-03.06270.077  219.94130.70-.012100                   0 0 0 0 1A1    7F2225         6F1  1     335332584848 7 1 7    45.0   39.0
 61 6052.267000 1.263E-24 1.348E-03.06270.077  219.93680.70-.012100                   0 0 0 0 1A1    7F1230         6F2  2     335332584848 7 1 7    45.0   39.0
 61 6052.583000 3.718E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6052.603000 2.531E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.078350 1.462E-24 0.000E+00.05950.075  376.73040.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.194000 2.000E-25 0.000E+00.06570.079  104.77600.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.199000 2.000E-25 0.000E+00.06570.079  104.78000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.258000 3.276E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.357030 3.971E-25 3.304E-04.06430.078  104.77470.72-.012100                   0 0 0 0 1A1    5F2164         4F1  1     335332584848 7 1 7    33.0   27.0
 61 6053.381000 1.054E-24 5.261E-04.06430.078  104.77280.72-.012100                   0 0 0 0 1A1    5A2 58         4A1  1     335332584848 7 1 7    55.0   45.0
 61 6053.461070 8.970E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.555000 2.838E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.597000 6.550E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.617610 9.864E-25 0.000E+00.05880.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.740980 3.001E-25 3.052E-04.06530.078  104.77470.72-.012100                   0 0 0 0 1A1    4F2145         4F1  1     335332584848 7 1 7    27.0   27.0
 61 6053.773360 6.105E-25 7.523E-04.06270.077  219.94130.70-.012100                   0 0 0 0 1A1    6F2209         6F1  1     335332584848 7 1 7    39.0   39.0
 61 6053.818590 1.672E-24 1.783E-03.06350.079   62.87680.73-.012100                   0 0 0 0 1A1    3F1115         3F2  1     335332584848 7 1 7    21.0   21.0
 61 6053.829000 2.136E-24 0.000E+00.06220.076  293.15420.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.856670 1.156E-24 0.000E+00.05880.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.913770 1.473E-24 1.815E-03.06310.077  219.93680.70-.012100                   0 0 0 0 1A1    6F1201         6F2  2     335332584848 7 1 7    39.0   39.0
 61 6053.930550 1.414E-24 1.438E-03.06430.078  104.78000.72-.012100                   0 0 0 0 1A1    4F1139         4F2  1     335332584848 7 1 7    27.0   27.0
 61 6053.938390 1.118E-24 1.800E-03.06400.077  157.13720.72-.012100                   0 0 0 0 1A1    5E 115         5E   1     335332584848 7 1 7    22.0   22.0
 61 6053.947500 1.776E-24 1.625E-03.06300.076  293.15420.70-.012100                   0 0 0 0 1A1    7A1 75         7A2  1     335332584848 7 1 7    75.0   75.0
 61 6054.155000 3.119E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.218020 4.717E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.307000 3.502E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.432500 2.006E-23 3.871E-02.06380.081   10.48170.88-.010500                   0 0 0 0 1A1    1F2 45         1F1  1     335335584848 71212     9.0    9.0
 61 6054.465280 2.819E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.817710 2.781E-23 3.565E-02.06540.082   31.44240.88-.011400                   0 0 0 0 1A1    2F1 75         2F2  1     335335584848 71212    15.0   15.0
 61 6054.931450 2.400E-24 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.070350 1.983E-23 3.814E-02.06450.082   31.44210.86-.006100                   0 0 0 0 1A1    2E  55         2E   1     335333584848 71212    10.0   10.0
 61 6055.085030 4.969E-23 3.181E-02.06500.079   62.87820.71-.009300                   0 0 0 0 1A1    3A1 33         3A2  1     335334584848 71212    35.0   35.0
 61 6055.101000 6.464E-24 0.000E+00.06490.081   10.48170.68-.012100                   0 0 0 0 1A1    1E  31         1F1  1     333332584848 7 1 7     0.0    0.0
